Text,Sentiment
"Sensex, Nifty Likely To Open Sharply Lower Today; Yes Bank Shares In Focus",0
"Wall Street Jumps After Worst Day Since 1987",0
"February Trade Deficit At $9.85 Billion",0
"Indian Stocks Rebound Sharply, But Suffer Worst Week Since 2009",0
"ICICI Bank To Invest Up To Rs 1,000 Crore In Crisis-Hit Yes Bank",1
"4% Hike In Dearness Allowance For 48 Lakh Central Government Employees",1
"SBI to invest up to 49% equity in Yes Bank, other investors also being invited: Nirmala Sitharaman after Union Cabinet meeting",1
"Sensex Closes 1,325 Points Higher After Hitting Lower Circuit",1
"Crude Oil Market Set For Record Surplus Amid Coronavirus-Led Demand Slump: Goldman Sachs",1
"Sensex Recovers Over 5,000 Points From Day's Low As Trading Resumes After Halt",1
"Sensex soars over 1,600 points to reclaim 34,400 mark, Nifty crosses 10,000 as markets bounce back #Sensex #Nifty #MarketUpdates",1
"""Sebi, Stock Exchanges Have Robust Risk Management Framework"": Read Regulator's Full Statement",1
"Market Fall Significantly Lower Than Global Peers, Says Regulator Sebi",0
"Sensex, Nifty Trim Losses As Markets Resume Trading After 45-Minute Halt",0
"Sensex rebounds 2,050 points from day’s low to touch 31,400, Nifty back above 9,000 as markets resume trading #Sensex #Nifty #MarketUpdates",1
"Rupee Hits Record Low Of 74.50 Against Dollar Amid Coronavirus Scare",0
"Trading Stops For 45 Minutes As Markets Slide 10% Amid Global Selloff",0
"Sensex Opens 1,564 Points Lower, Nifty Starts Day At 9,108 ",0
"Sensex opens 1,564 points lower at 31,214, Nifty starts day at 9,108 amid record fall in global markets over corona…",0
"Crude Oil Falls For Third Straight Day, Set For Worst Week Since 1991",0
"Worst Day For US Markets Since 1987 As Coronavirus Triggers Recession Fear",0
"Coronavirus Scare: Global Markets Suffer Record Meltdown As Global Virus Alarm Grows",0
"Sensex, Nifty Set For Another Day Of Mayhem Amid Global Selloff, Coronavirus Fear",0
"Wall Street Resumes Trading After 7% Slide Triggers Halt",1
"US Markets Crash Again As Dow Plunges 1,700 Points In Early Trade",0
"Tourist Industry Sees Crisis Looming From Coronavirus Visa Ban",0
"Industrial Output Rises 2% In January",1
"Consumer Inflation Eases To 6.58% In February",1
"World Economy Powering Down Daily Makes Recession More Likely",0
"Consumer Inflation At 6.58% In February",1
"Consumer inflation eases to 6.58% in February, from 7.59% in previous month",1
"Indian Stocks Crash To Worst Day Since 2008 As Pandemic Fuels Growth Fears",0
"State Bank Of India To Buy Rs 7,250-Crore Yes Bank Shares",1
"Rupee Drops By 82 Paise To 74.50 Against Dollar As Coronavirus Spooks Markets",0
"Nifty Slumps Below 10,000 As Markets Hit 30-Month Low Amid Global Selloff: 10 Things To Know",0
"Sensex, Nifty Likely To Open Sharply Lower Amid Global Selloff Over Pandemic Coronavirus Fears ",0
"Coronavirus: Global Stocks Plunge After Donald Trump Announces Ban On Travel From Europe",0
"Coronavirus Pandemic: Crude Oil Drops Nearly 4% As US Bans Travel From Europe",0
"Sensex, Nifty End Volatile Session On A Flat Note",0
"Reliance Industries Surges 6%, Rebounds From Worst Fall In At Least 10 Years",1
"Sensex, Nifty Struggle To Stay Positive Amid Volatile Trade",0
"Sensex jumps over 300 points, Nifty touches 10,500 as markets recover early losses; Reliance Industries rises nearl…",1
"Sensex Opens 166 Points Lower, Nifty Starts Day At 10,334; IT Stocks Worst Hit",0
"Sensex opens 166 points lower at 35,469, Nifty starts day below 10,350; IT stocks worst hit #Sensex #Nifty #MarketUpdates",0
"Sensex, Nifty Likely To Open Lower As Markets Resume Trading After Holiday",0
"Crude Oil Price Up Nearly 4%, Rises For Second Day Amid Hopes Of US Supply Cut",1
"Tata Steel Europe To Cut 1,250 Jobs In Turnaround Push",0
"Foreign Investors Pull Out Rs 12,478 Crore From Stocks So Far In March, Set To Turn Net Sellers After 6 Months",0
"Foreigners Sell $9-Billion Asian Equities So Far In March Amid Coronavirus Fears",0
"Investors Lose Rs 6.84 Lakh Crore In Worst Day For Markets In Over Four Years",0
"In the broader market, the 30-share BSE Sensex ended 986.11 points or 3.22 per cent higher at 31,588.72.
",1
"#CoronavirusPandemic 

As bad as #China's economic dive is, the slump is even more perilous for the rest of #Asia.…",0
"#China #CoronavirusPandemic 

The economy was forced into a paralysis in late January as the epidemic that first st…",0
"Reliance Industries raises Rs 8,500 crore using cheaper NCD funds; plans to replace high-cost rupee debt
",1
"Goldman Sachs tells investors to go defensive amid share market slump, pick large-caps to beat virus
#sensex…",0
"#TCS #share price jumps 9% on no #layoffs, #dividend announcements; should you buy, sell or hold the stock",1
"Industry body CII said #discoms are likely to suffer a net revenue loss of around Rs 30,000 crore
",0
"#Gold prices slip below Rs 46,000 as #investors book profits amid #coronavirus-led #recession fears",0
Workers at Bajaj Auto have agreed to a 10% wage cut for the period between April 15 and till the lockdown is lifted.,1
"#Sharemarket LIVE: Sensex off day’s high, up 600 points, #Nifty tests 9,200, #TCS, private bank stocks lead",1
"#Sensex, #Nifty climb off day's highs, still up 2%; Key factors driving D-Street higher today",1
"Banks holding on to subsidy share, say payments firms. The companies have written to the National Payments Corp. of India (NPCI), complaining that â‚¹700 crore of the â‚¹1,500 crore granted in the budget is being retained by banks. ReutersPayments companies and banks are at loggerheads over the sharing of government-granted subsidies for building payment infrastructure, said three people with knowledge of the matter. 

The companies have written to the National Payments Corp. of India (NPCI), complaining that â‚¹700 crore of the â‚¹1,500 crore granted in the budget is being retained by banks, they said. This has deprived companies connecting up the last mile of state-promised revenues, according to them. The government granted the subsidies in exchange for waiving Merchant Discount Rate (MDR) charges.

""The government has released â‚¹700 crore worth of subsidies to banks but they are not sharing it with any payment aggregators,"" said the CEO of a payments company on condition of anonymity.


Compensation for MDR Waiver 
 ""We have taken up the matter with NPCI, which is the nodal agency but the feedback that we got is that we should take the matter up with respective banks, but they are not responding.""

Last year, finance minister Nirmala Sitharaman had announced a Rs 1,500 crore fund to hasten the expansion of India's digital payments industry, a move that was seen as compensating for the waiver of MDR on the use of the Unified Payments Interface (UPI) and RuPay cards in her previous budget.

 Payment aggregators are entitled to receive a 15 basis point subvention on small-value digital transactions. A basis point is 0.01 percentage point.




""We have asked all banks for whom we process transactions on the RuPay debit cards--they are not sharing any subsidy amount with us,"" said another CEO. ""Payment aggregators put in so much effort to acquire transactions on the RuPay platform when most banks were either surrendering these cards or going slow on expansion.""

Banks didn't respond to queries on the matter.

Currently, the cost of digital payment services such as switching fees or interchange fees is borne by one or more of the payment system participants or is passed on to merchants through the MDR or ultimately levied on the customer as additional charges.

The Reserve Bank of India (RBI) said it will carry out a comprehensive review of all aspects related to charges involved in various channels of digital payments in the recently released Payments Vision 2025 document.

""We believe this review could result in relatively higher credit card and wallet MDRs and the introduction of MDR on UPI to at least cover the cost,"" said Anand Dama, senior research analyst, Emkay Global.

While the adoption of electronic payments has surged, concerns abound over viability. Total digital payments rose 216% and 10% in terms of volume and value, respectively, in March from the year earlier, according to RBI data.

On the other hand, usage of paper instruments such as cheques declined significantly during the period, with their share in total retail payments registering a decline from 3.83% to 0.88% in terms of volume and from 19.62% to 11.47% in terms of value.",0
"Digitally ready Bank of Baroda aims to click on more loans. At present, 50% of the bank's retail loans are sourced digitally. Out of this, 97% of the bank's personal loans are disbursed end-to-end digitally while the bulk of the home loan originations is done digitally.  AgenciesThe bank presently has 20 million active users on its mobile app, with plans to reach 30 million customers in a year's time.After overhauling its IT infrastructure to set up digital banking departments internally, public sector lender Bank of Baroda is now targeting at least 65% of retail originations and 35% of MSME loans (value-wise) to be done digitally by the end of the current fiscal year. The bank is also targeting â‚¹50,000 crore of digital lending in the current fiscal year.

""We believe that this year we will disburse loans of over â‚¹50,000 crore through our digital bank this year alone,"" said Akhil Handa, chief digital officer, Bank of Baroda. ""This will be a combination of retail (home, auto, personal) loans and small ticket MSME loans (Mudra loans and small ticket business loans). We have a substantial advantage over peer banks that are getting started with their digital journey.""

Handa added that at least â‚¹35,000 crore-â‚¹40,000 crore will come from lending to the retail sector, while the balance will be contributed by the MSME segment.

At present, 50% of the bank's retail loans are sourced digitally. Out of this, 97% of the bank's personal loans are disbursed end-to-end digitally while the bulk of the home loan originations is done digitally. About 90% of all new retail accounts were done digitally. ""About 65% of retail and 35% of MSME will be digital this year. Our thrust is on the personal loan product and looking at the present run rate that alone will help us reach our lending goal,"" Handa said.

The public sector lender is also aiming to onboard 25% of new retail customers through mobile banking and book 25% of its deposits through this mode.

Last year, the bank rolled out a digital lending department that will digitise half of its â‚¹6.4 lakh crore balance sheet, including retail, MSME and agriculture. The bank expects the move toward digitisation would help it bring down the cost of operations by 25%.

Recently, the Bank launched 'bob World', its all-new digital banking platform, which is aimed at providing an all-inclusive and seamless virtual banking experience.

The bank presently has 20 million active users on its mobile app, with plans to reach 30 million customers in a year's time. It's aiming that nearly 50% of its non-financial inclusion customers will use this app as a primary interface. ""Our market share of mobile banking application downloads is 11.5% which is twice our market share of retail customer deposits, which is 5.5-6%,"" Handa said.


",1
"Karnataka attracted investment commitment of Rs 65,000 crore at WEF meet: Basavaraj Bommai. Karnataka is at the forefront in attracting investments and the WEF Meet has proved to be a ""success"", he said, as he asserted that the State has ""not lost or is not going to lose"" in attracting investments in the backdrop of such concerns citing certain developments locally. PTIKarnataka Chief Minister Basavaraj Bommai.Karnataka Chief Minister Basavaraj Bommai on Friday said the State government has succeeded in drawing investment commitment worth about Rs 65,000 crore with its participation at the World Economic Forum Meet in Davos, Switzerland. Karnataka is at the forefront in attracting investments and the WEF Meet has proved to be a ""success"", he said, as he asserted that the State has ""not lost or is not going to lose"" in attracting investments in the backdrop of such concerns citing certain developments locally. 

""Investment commitments worth Rs 60,000 crore-65,000 crore are expected to flow into the State after our discussions with about 25 companies during the Davos meet,"" Bommai said. 

Speaking to reporters after returning from Davos, he said the investments are a proof of the immense trust and faith Karnataka enjoys, especially with regard to its technology base, skilled manpower, among the top corporates of the world. 

""They are of the opinion that Karnataka is the destination for investment in new technologies...the government is committed to ensuring implementation of these investment commitments with an end-to-end approach,"" he said, adding that all these projects would be sanctioned in six months and it may take one to two years for realisation, while renewable energy related ones would take 5-7 years. 

The government is expecting a good response to its Global Investors' Meet to be held in Bengaluru in November and the Bengaluru Tech Summit after this Davos meet. 

To a question about neighbouring Andhra Pradesh claiming a higher investment of Rs 1,25,000 crore investment, Bommai said Karnataka cannot be compared with any other States, as the State has international standards and is attracting investment from companies of similar standards. 

""We will also have similar numbers, for example Adani group has committed a project worth Rs 50,000 crore, but they have not signed an MoU, but they have committed. Also, we have had investments in important areas of the future like hydrogen fuels, semiconductor, defence, aerospace,"" he said, adding that he has explained to business leaders including Lakshmi Mittal (Executive Chairman of ArcelorMittal) about 'Ease of Doing Business' policy of Karnataka. 

Detailing about investment proposals, the Chief Minister said ReNew Power Pvt. Ltd, has signed an MoU for an investment of Rs 50,000 crore spread over the next seven years for setting up renewable energy, battery storage, green hydrogen units with employment opportunities for about 30,000 people. 

The company intends to implement the projects in two phases, he said. In the first phase, the projects which are already under implementation would be operationalised within two years with an investment of Rs 11,900 crore, and in the second phase Renewable Energy and Green Hydrogen units would be set up over the next five years at an investment of Rs 37,500 crore. 

Further, Lulu Group International has inked an MoU for investing Rs 2,000 crore, Bommai said, adding, the company is keen to open four shopping malls, hyper market and export-oriented agro-products stores in the State with employment potential for more than 10,000 people. 

Jubilant Group's Jubilant Food Works has decided to set up its new centralised kitchen and Jubilant Biosys has agreed to set up its R & D Centre in Devanahalli in a 10-acre plot and would be investing Rs 700 crore this year. About 9,000 people are already employed in the company. 

A detailed presentation has also been made for the company to convince about attractive incentive packages to invest in pharma and FMCG sectors in the State with major focus on the FMCG Park being developed in Dharwad. 

Hitachi Energy has shown interest in setting up EV charging infrastructure, renewable energy and digitalisation projects, and is keen on employing about 2,000 engineers this year. 

Siemens Healthineers is undertaking R & D in healthcare projects focussing on magnetic imaging and diagnostics with an investment of Rs 1,300 crore. 

The State government has assured special incentives for setting up advanced manufacturing of medical devices to cater to the local market with an investment of Rs 300 crore. Thus, the company is keen to invest a total of over Rs 1,600 crore in the State. 

Further noting that the Hero group has discussed setting up EV manufacturing, the Chief Minister said, ""We have asked them to consider the north Karnataka region and we will provide incentives."" 

Under the 'Beyond Bengaluru' programme, the State government discussed investment opportunities in cities like Tumakuru, Hubli-Dharwad, and Mysuru. 

""Ab InBev"" intends to set up a non-alcoholic beverages unit in the State with an investment of Rs 50 crore, while Nestle is set to expand and modernise its existing Instant Coffee unit in Nanjangud with an investment of Rs 700 crore. 

Dassault Systems has evinced interest to invest in Electric Vehicles, Modern Production systems in association with Central Manufacturing Technology Institute, industrial training for students in Digital 4.0 technology and Smart City project in Karnataka with total investments of Rs 300 crore. 

Schneider Electric is planning to consolidate their 5-6 facilities in Attibele to a single unit in Jigani with additional capacity for manufacturing new models of Data Centre UPS and energy efficient devices with an investment of Rs 300 crore. 

ArcelorMittal plans to set up a solar-wind hybrid project with an investment of Rs 6,000 crore, while Bharti Enterprises plans to set up a Mega Data Centre in Karnataka in addition to their existing Data Centres. 

Apart from these, Adani Group, Dalmia Cement, Johnson Controls, Honeywell, IBM, IKEA Stores, PayPal, Axis Bank have shown interest to invest in various sectors of the State. 

Discussions with corporate honchos, included opportunities for setting up mega textiles park at Bijapur/Kalaburagi, production of metro train Coaches, and pharma units. 

This was Bommai's first overseas trip as Chief Minister.
We",1
